date,province,mean,minimum,maximum,rain
2020-03-04,Chuncheon,3.2,-0.1,6.3,0.05
2020-03-04,Taebaek,-0.2,-4.8,3.8,0.0
2020-03-04,Hongcheon,2.9,-0.6,7.4,0.05
2020-03-05,Gangneung,3.4,-0.3,8.3,0.0
2020-03-05,Daegwallyeong,-2.8,-8.2,2.9,0.0
2020-03-05,Donghae,3.2,-0.8,6.3,0.0
2020-03-05,Northgangneung,2.3,-1.6,6.9,0.0
2020-03-05,Northchuncheon,0.3,-5.5,8.0,0.0
2020-03-05,Sokcho,2.9,-1.8,7.3,0.0
2020-03-05,Wonju,2.2,-1.4,7.1,0.0
2020-03-05,Inje,0.8,-3.5,6.7,0.0
2020-03-05,Jeongseon,0.4,-4.8,7.5,0.0
2020-03-05,Cheorwon,-0.2,-6.4,6.6,0.0
2020-03-05,Chuncheon,1.1,-5.2,8.4,0.0
2020-03-05,Taebaek,-1.5,-7.0,5.2,0.0
2020-03-05,Hongcheon,1.1,-4.6,8.5,0.0
2020-03-06,Gangneung,6.1,0.9,11.4,0.0
2020-03-06,Daegwallyeong,-0.8,-8.9,6.7,0.0
2020-03-06,Donghae,4.6,-0.8,9.3,0.0
2020-03-06,Northgangneung,4.8,-0.8,9.8,0.0
2020-03-06,Northchuncheon,1.3,-6.6,9.7,0.0
2020-03-06,Sokcho,5.2,-1.0,10.9,0.0
2020-03-06,Wonju,3.5,-3.6,10.6,0.0
2020-03-06,Inje,1.3,-6.4,9.9,0.0
2020-03-06,Jeongseon,1.5,-6.5,11.4,0.0
2020-03-06,Cheorwon,0.9,-6.8,8.9,0.0
2020-03-06,Chuncheon,2.1,-5.6,10.6,0.0
2020-03-06,Taebaek,0.7,-8.0,9.7,0.0
2020-03-06,Hongcheon,2.2,-5.9,11.8,0.0
2020-03-07,Gangneung,6.9,2.0,12.5,0.0
2020-03-07,Daegwallyeong,-0.1,-6.9,6.6,0.0
2020-03-07,Donghae,6.2,1.4,10.7,0.0
2020-03-07,Northgangneung,6.4,1.2,11.1,0.0
2020-03-07,Northchuncheon,3.5,-3.3,12.2,0.0
2020-03-07,Sokcho,6.0,1.8,9.9,0.0
2020-03-07,Wonju,5.9,-0.6,12.7,0.0
2020-03-07,Inje,3.2,-3.1,11.6,0.0
2020-03-07,Jeongseon,4.0,-3.1,12.6,0.0
2020-03-07,Cheorwon,3.3,-4.1,13.2,0.0
2020-03-07,Chuncheon,4.2,-1.6,11.8,0.0
2020-03-07,Taebaek,2.5,-4.1,9.4,0.0
2020-03-07,Hongcheon,4.5,-2.0,12.6,0.0
2020-03-08,Gangneung,8.1,2.4,14.3,0.0
2020-03-08,Daegwallyeong,1.5,-6.4,9.6,0.0
2020-03-08,Donghae,7.2,2.1,12.4,0.0
2020-03-08,Northgangneung,7.4,2.0,13.0,0.0
2020-03-08,Northchuncheon,5.8,-3.9,17.4,0.0
2020-03-08,Sokcho,7.6,2.2,13.2,0.0
2020-03-08,Wonju,8.0,-0.1,17.3,0.0
2020-03-08,Inje,5.5,-3.4,17.2,0.0
2020-03-08,Jeongseon,6.2,-1.6,17.4,0.0
2020-03-08,Cheorwon,5.8,-3.9,16.1,0.0
2020-03-08,Chuncheon,6.7,-2.3,17.8,0.0
2020-03-08,Taebaek,4.0,-3.4,13.1,0.0
2020-03-08,Hongcheon,7.0,-2.5,18.7,0.0
2020-03-09,Gangneung,10.1,2.8,16.2,0.0
2020-03-09,Daegwallyeong,3.8,-4.9,12.0,0.0
2020-03-09,Donghae,9.3,3.2,13.2,0.05
2020-03-09,Northgangneung,9.5,3.8,15.0,0.0
2020-03-09,Northchuncheon,8.5,-1.7,16.8,0.0
2020-03-09,Sokcho,9.2,3.0,13.6,0.0
2020-03-09,Wonju,10.3,1.6,17.3,0.05
2020-03-09,Inje,7.9,-2.5,17.3,0.0
2020-03-09,Jeongseon,8.3,-1.7,17.8,0.0
2020-03-09,Cheorwon,7.8,-2.6,15.5,0.0
2020-03-09,Chuncheon,8.8,-0.2,16.8,0.0
2020-03-09,Taebaek,6.1,-2.8,15.6,0.05
2020-03-09,Hongcheon,9.4,-1.0,18.8,0.05
2020-03-10,Gangneung,8.1,6.0,10.6,17.3
2020-03-10,Daegwallyeong,2.8,0.8,4.6,16.6
2020-03-10,Donghae,7.9,4.7,10.3,19.4
2020-03-10,Northgangneung,7.2,4.7,9.6,19.5
2020-03-10,Northchuncheon,7.4,2.2,12.3,7.0
2020-03-10,Sokcho,7.6,5.0,10.1,20.7
2020-03-10,Wonju,7.9,4.7,11.5,11.1
2020-03-10,Inje,6.8,4.7,9.7,5.5
2020-03-10,Jeongseon,7.2,4.8,10.0,10.5
2020-03-10,Cheorwon,6.1,2.6,9.8,9.3
2020-03-10,Chuncheon,8.0,4.6,11.6,10.3
2020-03-10,Taebaek,4.6,2.5,6.1,15.6
2020-03-10,Hongcheon,7.6,4.5,11.0,11.5
2020-03-11,Gangneung,6.6,3.1,10.8,0.0
2020-03-11,Daegwallyeong,-0.8,-4.1,3.2,0.0
2020-03-11,Donghae,6.9,3.6,10.8,0.0
2020-03-11,Northgangneung,6.0,0.2,10.6,0.0
2020-03-11,Northchuncheon,2.6,-3.0,8.6,0.0
2020-03-11,Sokcho,6.3,2.2,10.5,0.0
2020-03-11,Wonju,4.4,1.1,8.8,0.0
2020-03-11,Inje,2.8,-0.9,8.5,0.0
2020-03-11,Jeongseon,3.2,-0.4,7.6,0.0
2020-03-11,Cheorwon,2.6,-2.1,7.9,0.0
2020-03-11,Chuncheon,4.4,0.6,9.1,0.0
2020-03-11,Taebaek,0.9,-2.7,5.8,0.0
2020-03-11,Hongcheon,3.5,-0.4,9.0,0.0
2020-03-12,Gangneung,11.3,5.4,16.4,0.0
2020-03-12,Daegwallyeong,3.2,-3.8,9.0,0.0
2020-03-12,Donghae,10.2,4.3,16.0,0.0
2020-03-12,Northgangneung,10.6,2.8,15.9,0.0
2020-03-12,Northchuncheon,5.3,-4.4,12.6,0.0
2020-03-12,Sokcho,10.8,4.1,17.0,0.0
2020-03-12,Wonju,6.7,-1.5,14.1,0.0
2020-03-12,Inje,5.6,-4.2,12.5,0.0
2020-03-12,Jeongseon,5.7,-3.9,13.5,0.0
2020-03-12,Cheorwon,4.7,-3.9,11.7,0.05
2020-03-12,Chuncheon,5.8,-3.6,13.0,0.0
2020-03-12,Taebaek,5.4,-2.7,10.8,0.0
2020-03-12,Hongcheon,5.5,-3.5,13.5,0.0
2020-03-13,Gangneung,8.0,1.5,14.2,0.0
2020-03-13,Daegwallyeong,1.2,-5.3,8.0,0.05
2020-03-13,Donghae,7.5,1.6,11.9,0.0
2020-03-13,Northgangneung,7.5,1.9,13.7,0.0
2020-03-13,Northchuncheon,6.1,-2.5,11.7,0.0
2020-03-13,Sokcho,6.8,0.7,11.9,0.05
2020-03-13,Wonju,7.0,2.0,11.8,0.05
2020-03-13,Inje,5.8,-2.2,11.6,0.05
2020-03-13,Jeongseon,6.4,0.6,12.3,0.0
2020-03-13,Cheorwon,3.3,-3.5,7.6,0.3
2020-03-13,Chuncheon,6.7,-1.2,11.5,0.0
2020-03-13,Taebaek,3.6,-2.7,10.0,0.0
2020-03-13,Hongcheon,6.2,-0.6,12.3,0.05
2020-03-14,Gangneung,6.5,0.7,12.6,0.0
2020-03-14,Daegwallyeong,-1.0,-8.7,4.5,0.0
2020-03-14,Donghae,5.6,0.3,10.6,0.0
2020-03-14,Northgangneung,5.3,-1.3,11.3,0.0
2020-03-14,Northchuncheon,2.5,-6.1,10.0,0.0
2020-03-14,Sokcho,5.6,-0.6,11.7,0.05
2020-03-14,Wonju,4.3,-1.7,10.0,0.0
2020-03-14,Inje,2.5,-5.5,8.7,0.05
2020-03-14,Jeongseon,3.2,-4.3,8.5,0.0
2020-03-14,Cheorwon,1.8,-7.2,8.3,0.05
2020-03-14,Chuncheon,3.2,-5.1,9.9,0.0
2020-03-14,Taebaek,0.9,-4.5,6.4,0.0
2020-03-14,Hongcheon,3.4,-4.9,10.4,0.0
2020-03-15,Gangneung,4.6,0.6,10.4,6.9
2020-03-15,Daegwallyeong,-1.6,-4.7,3.7,3.0
2020-03-15,Donghae,4.6,0.3,10.2,5.7
2020-03-15,Northgangneung,4.3,0.1,9.0,5.0
2020-03-15,Northchuncheon,2.5,-2.3,8.9,0.05
2020-03-15,Sokcho,4.8,0.5,9.0,3.4
2020-03-15,Wonju,4.8,0.7,10.0,0.05
2020-03-15,Inje,2.2,-2.3,7.4,0.5
2020-03-15,Jeongseon,2.7,-2.2,8.1,0.5
2020-03-15,Cheorwon,1.5,-3.8,7.4,0.05
2020-03-15,Chuncheon,3.3,-1.0,8.8,0.05
2020-03-15,Taebaek,-0.2,-3.6,4.7,3.3
2020-03-15,Hongcheon,3.2,-1.3,10.1,0.0
2020-03-16,Gangneung,5.6,0.2,10.8,5.3
2020-03-16,Daegwallyeong,-1.2,-8.9,3.7,1.1
2020-03-16,Donghae,4.3,0.3,7.5,12.1
2020-03-16,Northgangneung,4.7,-0.2,10.0,3.1
2020-03-16,Northchuncheon,2.7,-5.4,9.8,0.0
2020-03-16,Sokcho,5.1,0.0,8.7,1.2
2020-03-16,Wonju,4.1,-1.9,9.9,0.0
2020-03-16,Inje,2.8,-3.8,8.8,0.05
2020-03-16,Jeongseon,2.9,-4.2,9.5,0.1
2020-03-16,Cheorwon,1.1,-7.9,8.5,0.0
2020-03-16,Chuncheon,3.4,-4.4,10.1,0.0
2020-03-16,Taebaek,0.7,-4.1,5.9,0.8
2020-03-16,Hongcheon,3.2,-4.0,10.9,0.0
2020-03-17,Gangneung,8.2,4.8,11.6,0.1
2020-03-17,Daegwallyeong,0.3,-3.1,3.4,0.7
2020-03-17,Donghae,7.9,2.4,11.4,0.05
2020-03-17,Northgangneung,7.8,1.0,12.3,0.4
2020-03-17,Northchuncheon,2.3,-1.1,5.8,2.2
2020-03-17,Sokcho,8.6,4.0,11.8,0.05
2020-03-17,Wonju,3.9,1.7,7.0,0.7
2020-03-17,Inje,2.7,0.8,4.6,1.5
2020-03-17,Jeongseon,2.2,0.1,5.2,0.5
2020-03-17,Cheorwon,3.7,-0.8,8.8,0.4
2020-03-17,Chuncheon,3.8,2.5,6.5,0.7
2020-03-17,Taebaek,2.7,-0.9,5.0,0.4
2020-03-17,Hongcheon,2.4,-1.0,6.4,0.05
2020-03-18,Gangneung,13.7,5.6,19.1,0.0
2020-03-18,Daegwallyeong,5.2,-3.0,11.5,0.0
2020-03-18,Donghae,11.0,4.8,15.2,0.0
2020-03-18,Northgangneung,13.2,4.6,18.7,0.0
2020-03-18,Northchuncheon,6.3,1.1,16.7,0.0
2020-03-18,Sokcho,12.9,5.5,18.3,0.0
2020-03-18,Wonju,7.4,-0.6,17.0,0.0
2020-03-18,Inje,6.6,1.0,15.5,0.0
2020-03-18,Jeongseon,5.7,-1.7,15.8,0.0
2020-03-18,Cheorwon,5.5,-4.0,16.2,0.0
2020-03-18,Chuncheon,7.1,2.2,16.6,0.0
2020-03-18,Taebaek,6.9,-3.0,13.7,0.0
2020-03-18,Hongcheon,7.5,1.0,17.2,0.0
2020-03-19,Gangneung,12.2,6.5,18.6,0.3
2020-03-19,Daegwallyeong,4.3,-1.7,10.6,5.2
2020-03-19,Donghae,12.1,5.0,19.4,0.05
2020-03-19,Northgangneung,11.9,7.1,17.7,1.1
2020-03-19,Northchuncheon,5.9,-0.4,12.1,0.1
2020-03-19,Sokcho,11.6,6.9,17.1,0.3
2020-03-19,Wonju,7.9,3.5,14.9,0.05
2020-03-19,Inje,7.8,2.0,12.0,0.6
2020-03-19,Jeongseon,4.3,-1.4,12.5,0.5
2020-03-19,Cheorwon,8.6,2.6,11.9,0.05
2020-03-19,Chuncheon,6.5,0.5,11.9,0.1
2020-03-19,Taebaek,6.5,1.2,12.7,0.4
2020-03-19,Hongcheon,6.9,0.9,13.2,0.05
2020-03-20,Gangneung,11.5,5.7,16.7,0.0
2020-03-20,Daegwallyeong,3.8,-1.3,9.3,0.0
2020-03-20,Donghae,10.8,6.3,15.3,0.0
2020-03-20,Northgangneung,11.6,4.6,17.1,0.0
2020-03-20,Northchuncheon,7.4,-0.7,14.9,0.0
2020-03-20,Sokcho,11.3,5.6,17.4,0.0
2020-03-20,Wonju,8.6,2.1,15.0,0.0
2020-03-20,Inje,7.6,-1.4,13.8,0.0
2020-03-20,Jeongseon,8.3,0.6,14.5,0.0
2020-03-20,Cheorwon,7.5,-1.2,14.2,0.0
2020-03-20,Chuncheon,8.9,2.6,15.0,0.0
2020-03-20,Taebaek,5.9,0.1,12.1,0.0
2020-03-20,Hongcheon,8.6,0.8,16.0,0.0
2020-03-21,Gangneung,14.0,10.8,21.0,4.9
2020-03-21,Daegwallyeong,9.0,3.5,16.3,4.2
2020-03-21,Donghae,12.6,9.8,16.2,0.7
2020-03-21,Northgangneung,12.2,9.4,16.1,5.7
2020-03-21,Northchuncheon,11.2,2.3,18.9,0.05
2020-03-21,Sokcho,12.2,8.7,17.5,3.8
2020-03-21,Wonju,12.2,3.0,20.4,0.05
2020-03-21,Inje,11.6,7.0,18.5,1.5
2020-03-21,Jeongseon,12.3,4.6,19.5,1.5
2020-03-21,Cheorwon,11.7,5.5,18.0,2.3
2020-03-21,Chuncheon,11.8,4.0,19.5,0.1
2020-03-21,Taebaek,12.9,5.2,18.5,0.05
2020-03-21,Hongcheon,10.9,1.3,19.8,1.0
2020-03-22,Gangneung,9.8,5.7,13.1,0.0
2020-03-22,Daegwallyeong,4.3,-2.1,8.9,0.05
2020-03-22,Donghae,8.9,4.4,11.8,0.1
2020-03-22,Northgangneung,8.6,3.7,11.9,0.0
2020-03-22,Northchuncheon,10.5,3.4,17.8,0.0
2020-03-22,Sokcho,9.5,4.9,13.0,0.0
2020-03-22,Wonju,12.8,7.9,18.7,0.0
2020-03-22,Inje,9.7,3.1,17.2,0.0
2020-03-22,Jeongseon,11.6,4.6,18.2,0.0
2020-03-22,Cheorwon,8.4,1.7,16.1,0.0
2020-03-22,Chuncheon,11.5,5.1,18.9,0.0
2020-03-22,Taebaek,6.2,-0.1,14.1,0.05
2020-03-22,Hongcheon,11.7,5.7,18.8,0.0
2020-03-23,Gangneung,8.9,4.5,14.2,0.0
2020-03-23,Daegwallyeong,2.3,-3.8,11.2,0.0
2020-03-23,Donghae,7.8,2.8,12.6,0.0
2020-03-23,Northgangneung,8.3,3.3,12.9,0.0
2020-03-23,Northchuncheon,8.2,-1.3,17.6,0.0
2020-03-23,Sokcho,8.5,3.9,12.9,0.0
2020-03-23,Wonju,10.2,2.7,17.3,0.0
2020-03-23,Inje,6.9,-1.3,16.9,0.0
2020-03-23,Jeongseon,6.4,-0.8,16.0,0.0
2020-03-23,Cheorwon,7.4,-2.0,16.1,0.0
2020-03-23,Chuncheon,9.0,0.0,18.3,0.0
2020-03-23,Taebaek,3.8,-2.8,13.3,0.0
2020-03-23,Hongcheon,8.9,-0.7,18.2,0.0
2020-03-24,Gangneung,8.6,3.3,14.2,0.0
2020-03-24,Daegwallyeong,1.8,-5.5,9.4,0.0
2020-03-24,Donghae,7.9,2.2,12.7,0.0
2020-03-24,Northgangneung,7.5,2.0,12.6,0.0
2020-03-24,Northchuncheon,8.4,-1.3,18.1,0.0
2020-03-24,Sokcho,8.3,3.2,13.3,0.0
2020-03-24,Wonju,10.7,2.9,17.5,0.0
2020-03-24,Inje,7.3,-1.7,17.3,0.0
2020-03-24,Jeongseon,7.0,-1.7,18.0,0.0
2020-03-24,Cheorwon,8.7,-2.5,17.5,0.0
2020-03-24,Chuncheon,9.3,0.7,19.1,0.0
2020-03-24,Taebaek,4.0,-3.4,12.9,0.0
2020-03-24,Hongcheon,9.2,-0.4,19.0,0.0
2020-03-25,Gangneung,10.9,2.7,17.7,0.0
2020-03-25,Daegwallyeong,6.8,-3.6,17.2,0.0
2020-03-25,Donghae,10.4,4.1,14.7,0.0
2020-03-25,Northgangneung,10.6,4.0,15.4,0.0
2020-03-25,Northchuncheon,10.3,-0.4,20.2,0.0
2020-03-25,Sokcho,9.3,4.0,13.7,0.0
2020-03-25,Wonju,12.4,3.5,20.6,0.0
2020-03-25,Inje,9.6,-0.7,20.2,0.0
2020-03-25,Jeongseon,10.0,-0.3,21.2,0.0
2020-03-25,Cheorwon,9.3,-0.6,19.4,0.0
2020-03-25,Chuncheon,11.0,1.2,20.6,0.0
2020-03-25,Taebaek,8.7,-1.9,19.0,0.0
2020-03-25,Hongcheon,11.1,0.4,21.2,0.0
2020-03-26,Gangneung,16.3,9.7,21.7,0.0
2020-03-26,Daegwallyeong,10.8,0.0,20.5,0.0
2020-03-26,Donghae,13.9,9.1,18.4,0.05
2020-03-26,Northgangneung,15.0,9.2,19.4,0.05
2020-03-26,Northchuncheon,13.3,1.7,21.0,0.05
2020-03-26,Sokcho,13.2,6.8,19.3,0.0
2020-03-26,Wonju,14.4,6.4,23.1,0.7
2020-03-26,Inje,13.3,2.0,23.5,0.0
2020-03-26,Jeongseon,12.9,3.0,23.5,2.5
2020-03-26,Cheorwon,12.5,0.9,19.9,0.05
2020-03-26,Chuncheon,14.0,3.8,21.5,0.0
2020-03-26,Taebaek,12.1,2.3,21.5,1.7
2020-03-26,Hongcheon,14.1,3.0,23.5,0.4
2020-03-27,Gangneung,9.9,6.2,17.7,11.6
2020-03-27,Daegwallyeong,5.4,1.1,10.8,7.8
2020-03-27,Donghae,9.3,5.9,14.3,8.5
2020-03-27,Northgangneung,8.9,5.3,16.1,12.5
2020-03-27,Northchuncheon,12.2,7.7,16.3,1.9
2020-03-27,Sokcho,8.1,4.1,14.1,6.7
2020-03-27,Wonju,12.2,7.4,15.3,8.7
2020-03-27,Inje,9.1,4.5,15.3,2.0
2020-03-27,Jeongseon,9.9,6.4,13.3,6.5
2020-03-27,Cheorwon,10.3,2.9,15.6,0.8
2020-03-27,Chuncheon,13.1,7.4,17.8,2.5
2020-03-27,Taebaek,7.8,2.7,14.0,2.6
2020-03-27,Hongcheon,12.1,6.3,16.2,4.0
2020-03-28,Gangneung,6.4,3.2,9.1,0.0
2020-03-28,Daegwallyeong,0.5,-4.4,4.2,0.0
2020-03-28,Donghae,6.3,3.2,8.1,0.05
2020-03-28,Northgangneung,5.8,2.3,8.5,0.0
2020-03-28,Northchuncheon,6.6,-0.2,13.7,0.0
2020-03-28,Sokcho,5.2,0.3,7.9,0.0
2020-03-28,Wonju,7.7,3.7,12.8,0.0
2020-03-28,Inje,5.1,-0.4,12.9,0.0
2020-03-28,Jeongseon,6.2,1.3,12.7,0.0
2020-03-28,Cheorwon,4.3,-2.8,12.6,0.0
2020-03-28,Chuncheon,7.6,1.2,14.4,0.0
2020-03-28,Taebaek,2.2,-1.2,5.5,0.0
2020-03-28,Hongcheon,7.1,1.1,14.7,0.0
2020-03-29,Gangneung,6.9,2.6,11.1,0.2
2020-03-29,Daegwallyeong,0.1,-6.0,6.4,0.2
2020-03-29,Donghae,5.9,1.8,9.5,0.4
2020-03-29,Northgangneung,6.2,1.2,10.3,0.7
2020-03-29,Northchuncheon,6.6,-3.4,15.7,0.0
2020-03-29,Sokcho,6.6,0.4,11.2,0.05
2020-03-29,Wonju,8.9,0.5,15.8,0.0
2020-03-29,Inje,5.4,-3.5,15.5,0.0
2020-03-29,Jeongseon,5.8,-2.0,13.3,0.0
2020-03-29,Cheorwon,6.2,-4.8,15.3,0.0
2020-03-29,Chuncheon,7.7,-1.5,16.9,0.0
2020-03-29,Taebaek,1.7,-3.3,5.0,0.05
2020-03-29,Hongcheon,7.6,-1.9,16.7,0.0
2020-03-30,Gangneung,9.8,2.7,15.8,0.0
2020-03-30,Daegwallyeong,3.5,-4.1,13.5,0.0
2020-03-30,Donghae,8.4,2.4,13.4,0.0
2020-03-30,Northgangneung,8.4,2.4,13.3,0.0
2020-03-30,Northchuncheon,8.4,-1.0,18.0,0.0
2020-03-30,Sokcho,8.4,2.0,14.0,0.0
2020-03-30,Wonju,10.5,3.3,17.4,0.0
2020-03-30,Inje,7.1,-1.3,17.9,0.0
2020-03-30,Jeongseon,8.3,0.5,18.0,0.0
2020-03-30,Cheorwon,7.7,-2.4,17.0,0.0
2020-03-30,Chuncheon,9.2,0.5,19.1,0.0
2020-03-30,Taebaek,5.6,-1.9,14.8,0.0
2020-03-30,Hongcheon,9.2,0.1,19.3,0.0
2020-03-31,Gangneung,12.1,5.2,18.7,0.0
2020-03-31,Daegwallyeong,5.7,-3.6,15.3,0.0
2020-03-31,Donghae,9.9,4.4,14.0,0.0
2020-03-31,Northgangneung,11.0,5.1,16.8,0.0
2020-03-31,Northchuncheon,10.7,-0.6,19.9,0.0
2020-03-31,Sokcho,10.6,4.4,15.8,0.0
2020-03-31,Wonju,11.9,3.3,19.3,0.0
2020-03-31,Inje,9.8,-0.4,19.4,0.0
2020-03-31,Jeongseon,10.0,0.7,19.7,0.0
2020-03-31,Cheorwon,9.6,-1.4,18.7,0.0
2020-03-31,Chuncheon,11.2,1.5,20.4,0.0
2020-03-31,Taebaek,8.1,-1.5,18.0,0.0
2020-03-31,Hongcheon,11.1,0.5,20.6,0.0
2020-04-01,Gangneung,9.3,4.7,13.4,5.2
2020-04-01,Daegwallyeong,3.0,-2.0,8.8,3.8
2020-04-01,Donghae,8.9,4.8,14.2,8.2
2020-04-01,Northgangneung,8.5,4.0,13.1,5.6
2020-04-01,Northchuncheon,8.7,2.0,17.2,0.5
2020-04-01,Sokcho,9.1,3.3,13.9,0.8
2020-04-01,Wonju,10.9,4.8,19.1,0.05
2020-04-01,Inje,6.0,1.4,12.2,5.0
2020-04-01,Jeongseon,8.1,2.4,15.5,6.0
2020-04-01,Cheorwon,8.2,1.4,18.3,0.05
2020-04-01,Chuncheon,9.3,3.3,17.0,0.7
2020-04-01,Taebaek,5.4,0.4,11.3,0.1
2020-04-01,Hongcheon,9.3,2.5,20.1,0.6
2020-04-02,Gangneung,11.8,4.0,18.6,0.0
2020-04-02,Daegwallyeong,3.9,-4.6,12.4,0.0
2020-04-02,Donghae,10.3,2.8,14.7,0.0
2020-04-02,Northgangneung,10.6,2.2,17.1,0.0
2020-04-02,Northchuncheon,7.0,-0.5,17.6,0.0
2020-04-02,Sokcho,12.0,2.6,18.4,0.0
2020-04-02,Wonju,8.6,1.2,16.5,0.0
2020-04-02,Inje,7.6,1.3,15.6,0.0
2020-04-02,Jeongseon,8.3,1.7,16.7,0.0
2020-04-02,Cheorwon,7.0,-2.4,16.3,0.0
2020-04-02,Chuncheon,8.1,1.7,17.2,0.0
2020-04-02,Taebaek,6.6,-3.4,14.0,0.0
2020-04-02,Hongcheon,8.0,1.5,17.9,0.0
2020-04-03,Gangneung,15.3,10.6,20.4,0.0
2020-04-03,Daegwallyeong,7.0,-2.1,13.9,0.0
2020-04-03,Donghae,13.6,9.3,18.2,0.0
2020-04-03,Northgangneung,13.7,6.7,19.1,0.0
2020-04-03,Northchuncheon,9.1,-2.3,19.2,0.0
2020-04-03,Sokcho,15.4,8.4,20.8,0.0
2020-04-03,Wonju,9.8,1.7,17.4,0.0
2020-04-03,Inje,9.0,-1.7,17.6,0.0
2020-04-03,Jeongseon,9.0,-0.9,17.4,0.0
2020-04-03,Cheorwon,8.1,-2.8,17.2,0.0
2020-04-03,Chuncheon,9.5,-1.2,18.5,0.0
2020-04-03,Taebaek,9.5,3.6,15.2,0.0
2020-04-03,Hongcheon,9.1,-1.3,18.7,0.0
2020-04-04,Gangneung,8.7,4.0,13.0,0.0
2020-04-04,Daegwallyeong,0.6,-5.6,6.2,0.05
2020-04-04,Donghae,9.0,5.6,13.9,0.0
2020-04-04,Northgangneung,8.3,3.7,12.4,0.0
2020-04-04,Northchuncheon,8.3,2.5,14.9,0.0
2020-04-04,Sokcho,8.4,4.6,13.0,0.0
2020-04-04,Wonju,9.4,4.8,14.8,0.0
2020-04-04,Inje,7.0,-0.1,13.9,0.05
2020-04-04,Jeongseon,6.5,-0.1,13.1,0.0
2020-04-04,Cheorwon,7.8,-0.6,13.7,0.0
2020-04-04,Chuncheon,9.8,4.6,15.4,0.0
2020-04-04,Taebaek,3.9,-2.3,10.1,0.0
2020-04-04,Hongcheon,7.9,1.8,15.8,0.0
2020-04-05,Gangneung,7.3,1.4,12.2,0.0
2020-04-05,Daegwallyeong,0.2,-9.2,9.4,0.0
2020-04-05,Donghae,6.7,1.5,10.6,0.0
2020-04-05,Northgangneung,6.4,0.3,11.0,0.0
2020-04-05,Northchuncheon,5.9,-4.5,15.1,0.0
2020-04-05,Sokcho,6.6,0.9,11.8,0.0
2020-04-05,Wonju,7.3,-0.1,14.4,0.0
2020-04-05,Inje,5.0,-4.1,14.6,0.0
2020-04-05,Jeongseon,5.4,-3.3,15.6,0.0
2020-04-05,Cheorwon,5.0,-5.2,14.4,0.0
2020-04-05,Chuncheon,7.0,-3.0,15.3,0.0
2020-04-05,Taebaek,2.6,-5.5,12.3,0.0
2020-04-05,Hongcheon,6.5,-2.8,15.8,0.0
2020-04-06,Gangneung,11.3,5.8,15.2,0.0
2020-04-06,Daegwallyeong,4.9,-6.9,13.8,0.0
2020-04-06,Donghae,9.7,2.9,13.5,0.0
2020-04-06,Northgangneung,10.7,5.0,13.9,0.0
2020-04-06,Northchuncheon,8.4,-2.3,18.7,0.0
2020-04-06,Sokcho,10.9,3.6,14.7,0.0
2020-04-06,Wonju,9.3,0.8,16.9,0.0
2020-04-06,Inje,8.2,-2.8,16.9,0.0
2020-04-06,Jeongseon,7.9,-2.7,17.8,0.0
2020-04-06,Cheorwon,7.7,-3.2,17.0,0.0
2020-04-06,Chuncheon,9.4,-1.0,18.5,0.0
2020-04-06,Taebaek,6.9,-4.3,15.4,0.0
2020-04-06,Hongcheon,8.9,-1.6,18.6,0.0
2020-04-07,Gangneung,13.1,9.3,18.9,0.0
2020-04-07,Daegwallyeong,6.7,-1.5,13.6,0.0
2020-04-07,Donghae,12.6,9.9,18.3,0.0
2020-04-07,Northgangneung,12.1,8.8,18.3,0.0
2020-04-07,Northchuncheon,9.8,0.6,19.4,0.0
2020-04-07,Sokcho,12.5,9.0,18.5,2.5
2020-04-07,Wonju,11.0,4.1,18.5,0.0
2020-04-07,Inje,10.0,1.1,17.9,0.0
2020-04-07,Jeongseon,10.6,1.4,17.4,0.0
2020-04-07,Cheorwon,8.5,-1.0,17.2,0.0
2020-04-07,Chuncheon,10.8,1.8,18.4,0.0
2020-04-07,Taebaek,9.5,3.1,15.1,0.0
2020-04-07,Hongcheon,10.9,1.3,19.3,0.0
2020-04-08,Gangneung,8.2,4.3,11.0,4.1
2020-04-08,Daegwallyeong,1.7,-3.5,7.7,0.0
2020-04-08,Donghae,8.0,4.5,10.6,2.4
2020-04-08,Northgangneung,7.2,2.8,10.6,2.8
2020-04-08,Northchuncheon,7.4,-0.3,14.7,0.0
2020-04-08,Sokcho,7.4,3.4,10.7,0.3
2020-04-08,Wonju,9.6,3.6,14.8,0.0
2020-04-08,Inje,6.9,0.6,14.1,0.0
2020-04-08,Jeongseon,7.4,1.8,13.5,0.0
2020-04-08,Cheorwon,6.5,-2.2,14.0,0.0
2020-04-08,Chuncheon,8.7,1.5,15.5,0.0
2020-04-08,Taebaek,3.4,-1.5,10.2,0.0
2020-04-08,Hongcheon,8.8,1.4,15.5,0.0
2020-04-09,Gangneung,8.6,3.1,12.3,0.0
2020-04-09,Daegwallyeong,1.1,-5.6,8.5,0.05
2020-04-09,Donghae,7.9,2.2,11.8,0.05
2020-04-09,Northgangneung,7.3,2.2,11.5,0.05
2020-04-09,Northchuncheon,7.8,-2.0,15.6,0.0
2020-04-09,Sokcho,7.9,3.3,11.3,0.0
2020-04-09,Wonju,9.1,2.4,15.4,0.0
2020-04-09,Inje,5.8,-2.3,14.9,0.0
2020-04-09,Jeongseon,6.2,-1.6,15.1,0.0
